customer_id,tenure,monthly_charges,total_charges,support_calls,usage_frequency,churn
CUST-0363,63,88.55652872289714,5554.514437048952,3,0.08476615442633317,0
CUST-0364,69,63.030589489946266,4374.7068793577555,2,0.8076258695629751,0
CUST-0365,22,40.05247267003367,872.7389870426373,3,0.7714733448596064,0
CUST-0366,67,69.15945467414369,4695.003720361146,2,0.915138820404896,0
CUST-0367,26,26.420893707513407,744.7980556685465,3,0.8545154359107495,0
CUST-0368,16,78.19714019143987,1309.9629983250338,1,0.6831755632398181,0
CUST-0369,51,46.89934044350977,2305.1671861481304,3,0.05233285730066284,0
CUST-0370,57,99.75591006371882,5696.423075994222,2,0.7828486179866575,0
CUST-0371,29,51.03619589235738,1517.9966108844612,4,0.8455108108405605,1
CUST-0372,69,65.52201490818013,4540.095956793895,3,0.7990821457719545,0
CUST-0373,47,21.162053990810065,1026.4463538591647,1,0.5084790353080261,0
CUST-0374,62,27.24468877945589,1692.0882545405389,1,0.23290183864948166,0
CUST-0375,69,59.24935564066848,4050.966328869799,2,0.8453299756887267,0
CUST-0376,16,67.99388347171235,1003.047266298085,4,0.7271628097401385,0
CUST-0377,48,80.00205481193038,3807.8201595402343,2,0.9807611743888516,0
CUST-0378,39,49.16625787093032,2051.389550648202,3,0.15569259775593292,1
CUST-0379,33,89.49818861265426,2929.157665413057,1,0.22566458305205506,0
CUST-0380,23,106.01223971892045,2340.312002230633,2,0.2117981498815027,0
CUST-0381,10,97.98509888933498,1016.4834569298039,4,0.7925397676213367,0
CUST-0382,69,23.961882534835716,1696.1428953377965,4,0.18690729645011817,0
CUST-0383,34,68.0506947257829,2378.089840184226,1,0.0666598298233061,0
CUST-0384,52,30.493017841817487,1609.1858529598483,3,0.9985608065856286,0
CUST-0385,10,44.204501586252746,484.32509158587504,0,0.024817211445149145,0
CUST-0386,19,118.66625932671465,2346.669783949678,2,0.8352440601588657,0
CUST-0387,58,34.24955429015132,1949.200474225671,5,0.3653668415506528,0
CUST-0388,1,69.88881534513561,22.696280073949737,1,0.8416154597578153,0
CUST-0389,69,81.81557343181191,5590.545239817376,2,0.554620491211145,0
CUST-0390,4,90.2464970544104,347.69750889294244,2,0.9016312294863601,0
CUST-0391,16,75.96486834869141,1287.109014570321,0,0.9261929864146267,0
CUST-0392,24,20.977084741918365,529.8534521933525,3,0.009098181280775997,0
CUST-0393,2,52.64613082439919,129.7268592842593,1,0.07541217599278827,0
CUST-0394,32,71.77116433847115,2205.711862397841,4,0.2503587295708555,0
CUST-0395,24,28.786649914483334,656.220256585779,5,0.6693154163635017,0
CUST-0396,12,55.06269312091808,568.969435807915,3,0.888272196511506,0
CUST-0397,50,23.320310879136656,1224.5778334229099,2,0.45994195129396276,0
CUST-0398,35,27.857849715502073,1054.3070646868591,0,0.6069731162742654,0
CUST-0399,33,59.69232762015961,2008.8251478272862,3,0.18849985279556114,1
CUST-0400,33,33.271575404306034,1048.622686055122,1,0.8049668338816853,0
CUST-0401,61,76.75408482615582,4756.1002990762945,1,0.9673281113534697,0
CUST-0402,51,88.94649691372658,4523.608597098795,1,0.26859893291459747,0
CUST-0403,43,100.05866991090829,4241.799842131424,1,0.4948259516005463,0
CUST-0404,12,40.01502442448101,431.96008036318756,2,0.0861161105063738,1
CUST-0405,67,36.74825822590698,2440.625469356176,2,0.5591366564629684,0
CUST-0406,65,30.456784033440023,1982.1698881978368,1,0.5027834418466806,0
CUST-0407,33,83.64302495436367,2752.1526129114113,0,0.1444364841550776,0
CUST-0408,40,90.64757264869012,3555.2694850390535,5,0.44206621311807504,0
CUST-0409,43,23.158614482564204,1056.4862432095429,0,0.33410465208656326,0
CUST-0410,44,113.62122462436898,4991.803587500393,0,0.5218308753051893,0
CUST-0411,29,25.197128365147243,695.0290297757375,1,0.5856543354287992,0
CUST-0412,13,74.12963353010704,1019.2003539905298,1,0.008495578607209509,0
CUST-0413,12,90.90605194509165,1031.7023139277733,3,0.7610059829495553,0
CUST-0414,46,107.09691237460856,4845.013460053268,1,0.7130142918617408,0
CUST-0415,2,91.40869321324278,246.44175875642253,0,0.3662863862065222,0
CUST-0416,35,100.17280830697918,3600.617683221788,1,0.05293593556881826,0
CUST-0417,8,53.94501925428061,408.455353101675,4,0.7549325397850504,0
CUST-0418,26,101.48251137465122,2636.2467953450746,2,0.9551751604781324,0
CUST-0419,34,28.011484638467515,895.0572419818503,0,0.2401515960220142,0
CUST-0420,7,109.48166560605276,766.646286754539,3,0.3235246137370379,0
CUST-0421,68,74.75923761537362,5059.8428946588465,1,0.18381288948181496,0
CUST-0422,58,101.72977699624937,5895.2206437807135,1,0.5769361233448397,0
CUST-0423,29,65.23182845183001,1912.1859444829324,0,0.15484139464745494,0
CUST-0424,36,84.35776951965249,2981.9724288059474,3,0.35619394346137945,0
CUST-0425,21,72.64026609361133,1507.3550210042097,1,0.697013013934263,0
CUST-0426,36,93.15895217553319,3263.533207230286,0,0.5601159830093484,0
CUST-0427,10,28.162998203058958,263.8806178249252,2,0.38646256432793524,0
CUST-0428,24,26.03520839905638,620.1732980315031,3,0.4202496018075419,1
CUST-0429,64,44.71032340101465,2872.9098189179913,1,0.5621108826232295,0
CUST-0430,49,35.95446801131884,1773.7477595727835,5,0.005864727887161303,0
CUST-0431,36,107.17835665922017,3903.616977268769,3,0.07850986845360985,1
CUST-0432,24,41.92139873580443,929.1302436956404,3,0.8812580677630116,0
CUST-0433,23,117.58652558191314,2630.1762368864875,4,0.07787898909129076,1
CUST-0434,62,53.68957917711069,3355.2018058004883,1,0.7068035962105051,0
CUST-0435,37,38.21179156886993,1311.8882241979165,2,0.9200381641090526,0
CUST-0436,12,98.96985071424791,1196.8032191762245,2,0.2706836043017311,0
CUST-0437,55,85.87077755008761,4663.878118275324,2,0.37049143705951426,0
CUST-0438,13,69.8195716453139,986.2951634349398,2,0.5689214058447163,0
CUST-0439,23,75.53635509376312,1749.8587875429405,3,0.8817089696385847,0
CUST-0440,30,91.92017782722638,2746.6475338311384,3,0.9419055872604202,0
CUST-0441,17,42.84547413312987,789.7591041201667,2,0.7395632481112681,1
CUST-0442,62,119.63339160567419,7364.100179223252,3,0.08661976085469403,1
CUST-0443,13,117.4793162146783,1483.5606290864278,1,0.6691541555348508,0
CUST-0444,59,85.03256863469369,4953.848807764172,3,0.41030372187266206,0
CUST-0445,19,39.95424509291451,715.8786954479261,5,0.4707009994910616,0
CUST-0446,49,88.02282424312914,4316.174168381697,0,0.04914839034517704,0
CUST-0447,12,27.219840897917585,351.33568437469705,1,0.19106213934635818,0
CUST-0448,61,23.065250220580605,1455.051347723794,2,0.7905136075336477,0
CUST-0449,19,45.76828885112137,778.3612858262691,0,0.4539588330478598,0
CUST-0450,9,66.26229567393163,587.7675117422201,2,0.30166224163114885,0
CUST-0451,71,106.82725054083805,7529.326561839962,0,0.38401907396495816,0
CUST-0452,28,92.7169069766308,2585.8090407712575,2,0.8543995133256802,0
CUST-0453,52,94.2706521199981,5018.782089246253,1,0.7489990174049569,0
CUST-0454,16,62.54933344480754,1015.3824232169213,3,0.2723153971810828,0
CUST-0455,69,54.59349925469629,3811.9246971314565,2,0.11750184021237331,0
CUST-0456,12,57.10387629846027,783.2810791895756,5,0.2519982216440717,1
CUST-0457,25,118.76495637360578,3025.4918214988825,3,0.9207564510547337,0
CUST-0458,52,24.010919141248248,1226.1720713605598,1,0.5815888378497553,0
CUST-0459,53,106.70314961224486,5591.475325120481,1,0.5334802087447829,0
CUST-0460,23,77.86754085723933,1789.446226240462,3,0.5963935996924615,0
CUST-0461,16,63.86154191895905,993.3993814924105,0,0.36602826574651526,0
CUST-0462,57,92.52576604151365,5197.742600035319,0,0.8071070203195128,0
CUST-0463,39,68.66689414247028,2690.0551214208144,1,0.5232862493002498,0
CUST-0464,53,107.34232380816606,5702.437476735768,1,0.11674790276879554,0
CUST-0465,42,110.07018640112585,4711.40366386045,2,0.12906512482906296,1
CUST-0466,58,62.17209268734554,3587.8932224242003,4,0.5368591465026183,0
CUST-0467,39,47.682779723505156,1873.6344786651737,2,0.9365702180708392,0
CUST-0468,14,79.23503285933623,1076.0161892961964,6,0.30835212167619874,1
CUST-0469,5,111.2363345616691,599.8401443430188,1,0.8695411688592183,0
CUST-0470,35,41.06621890056665,1431.0867717103265,2,0.7640955865788793,0
CUST-0471,18,82.29665835634827,1422.7102699716318,1,0.24781244290690685,0
CUST-0472,9,83.15602200925206,747.7306070000107,3,0.036340748316242455,1
CUST-0473,58,93.3113022415281,5431.58167488688,3,0.10184726514238274,1
CUST-0474,17,33.15676851272598,576.4287340870198,2,0.7284939338474402,0
CUST-0475,7,91.58249646820886,693.3723110522554,4,0.1996697380406467,1
CUST-0476,46,110.9032520665641,5029.146776459914,2,0.3712709205053938,0
CUST-0477,13,37.968310887024195,451.4509120305675,3,0.5016991660064248,0
CUST-0478,40,43.75433249238776,1782.1626662852873,2,0.7254681684501628,0
CUST-0479,42,117.13950940416396,4883.595946076833,2,0.11323122325912538,0
CUST-0480,9,38.097695270948975,354.9028199050511,1,0.4063664052774615,0
CUST-0481,50,105.4385093369579,5150.938204477307,3,0.4850729091426954,0
CUST-0482,27,69.22778564480348,2004.9475410253378,3,0.5408270639715397,0
CUST-0483,66,44.723107440317705,2938.239164483102,2,0.8183606413952167,0
CUST-0484,5,107.07499012725114,595.0727636356696,0,0.1716781950432169,0
CUST-0485,29,64.53052550026655,1854.5403482285553,1,0.8078314518266223,0
CUST-0486,37,71.48173539296903,2665.5591359763985,1,0.6928784276966522,0
CUST-0487,38,55.92333693997657,2199.6827860363733,5,0.5558708141989593,0
CUST-0488,8,79.29508514349274,692.6509821083612,1,0.6995278704025719,0
CUST-0489,65,36.352387258502276,2352.682422818387,3,0.4120177389516564,0
CUST-0490,17,59.10815366517607,998.0758960383085,2,0.13839758596812457,0
CUST-0491,71,116.94123223352875,8353.005816589706,3,0.6657652402653673,0
CUST-0492,45,45.81334327011275,2178.262667369339,4,0.5246723066856223,0
CUST-0493,4,85.67366645412922,352.30879953646894,3,0.6393748005427755,0
CUST-0494,36,52.51900642246949,1988.5374132359836,3,0.33799878102849,1
CUST-0495,70,97.34731256866006,6802.241159285194,2,0.9068665773398359,0
CUST-0496,31,33.08736607183498,1073.3063664023744,3,0.5873698685755769,0
CUST-0497,19,116.98210450785447,2277.7177737615993,2,0.08540248429087383,1
CUST-0498,61,65.37895413836392,3967.6181772475607,2,0.44980399070442867,1
CUST-0499,54,43.605046334646396,2317.318598105823,5,0.7563560547436343,0
CUST-0500,39,27.349674733001265,1123.906774014417,4,0.7941345617322724,0
CUST-0501,19,36.97579050875407,675.9621728041747,1,0.49459705276375876,0
CUST-0502,39,71.97739485560177,2762.4009037346987,2,0.8947475708313011,0
CUST-0503,67,53.70031764312863,3563.7233069996632,3,0.26766843719429756,0
CUST-0504,45,102.88833658826094,4603.194479550471,2,0.4105986972382666,0
CUST-0505,13,63.08875236618059,862.9846359916315,2,0.8985969105689701,0
CUST-0506,58,44.87142725876299,2628.294914672063,0,0.8962567164715789,0
CUST-0507,20,81.714498660403,1670.0728854459546,3,0.6857127688246809,0
CUST-0508,61,90.67772168854458,5552.410013556124,2,0.8589805471222202,0
CUST-0509,39,36.704190790094984,1401.7714327013725,3,0.08877326695623267,1
CUST-0510,1,36.761921628831765,71.61706442424538,2,0.8649949762077763,0
CUST-0511,3,23.667142693354297,130.1241194103281,3,0.32061990655022676,1
CUST-0512,62,93.64020150656405,5834.917654212936,2,0.17833151242821632,0
CUST-0513,63,86.38045276218051,5464.451319348665,2,0.23936983634204634,0
CUST-0514,25,67.46308757498139,1648.2244640460008,2,0.4179685080138871,0
CUST-0515,56,104.41704489691972,5857.945368176228,3,0.2511920046044672,0
CUST-0516,33,100.56701529500532,3277.6994382627404,2,0.32056758601649904,0
CUST-0517,38,78.53543643967521,2983.1451918036273,1,0.1349784860716421,0
CUST-0518,6,106.82712805132586,558.9494363466893,1,0.2961767655589985,0
CUST-0519,58,40.58412100367683,2272.2510980636516,3,0.5722838145420012,1
CUST-0520,44,31.19196193977279,1362.8939408526512,0,0.44185370809106395,0
CUST-0521,45,46.97496115169896,2086.4512682351037,0,0.34671876123591117,0
CUST-0522,32,25.708685608931486,828.0172991595163,3,0.746452128857114,0
CUST-0523,45,73.1169528001032,3283.5244470488883,2,0.8935099713933179,0
CUST-0524,61,113.66056922949615,6934.804262359773,2,0.756789222902397,0
CUST-0525,47,23.934354066850965,1155.3450132598325,0,0.3320007021176792,0
CUST-0526,21,32.21099140100268,653.2673716380147,2,0.7444421678375537,0
CUST-0527,36,65.21990282834352,2336.9443112381236,1,0.1519801824740512,0
CUST-0528,19,113.38750175279048,2227.113594441177,2,0.13031798809129091,1
CUST-0529,20,51.61561049767505,1032.4664162947524,3,0.34562703703615894,0
CUST-0530,57,70.72348086883925,4022.2778857925678,1,0.807702369044057,0
CUST-0531,18,24.15728590503921,438.9567812568652,5,0.24634824724230187,0
CUST-0532,47,34.834320096208884,1629.1448258713413,1,0.06325340889867959,0
CUST-0533,49,118.66301229588468,5779.008987850689,2,0.1317095352063551,0
CUST-0534,14,116.51186964360456,1581.2646831514778,2,0.8587449685295802,0
CUST-0535,15,20.49399809344096,269.2384043941142,1,0.6337832847472876,0
CUST-0536,31,115.18117854232389,3614.26249415058,3,0.25320116336997667,0
CUST-0537,1,83.91199378155004,52.41673104562942,1,0.5552958253281813,1
CUST-0538,54,106.79182945200222,5759.012560316306,1,0.5275796224253504,0
CUST-0539,3,65.47398556338591,231.45877094680262,1,0.6554359784406613,0
CUST-0540,16,71.55960285792503,1131.0340871862516,1,0.23318755442161632,0
CUST-0541,57,68.88465802569202,3958.0935732066278,4,0.8644029871943977,0
CUST-0542,12,86.68642575461044,963.1974569337818,0,0.30936856208001284,0
CUST-0543,16,33.96512547563129,536.8161736330059,1,0.6941316539762369,0
CUST-0544,24,22.997358987267795,555.8814205243524,1,0.01612464637221489,0
CUST-0545,28,50.79299415911909,1423.360772610243,1,0.37265712989414723,0
CUST-0546,8,90.46807627366466,641.0986752973731,1,0.3517098179588083,0
CUST-0547,36,40.185345212294834,1506.8280599641541,1,0.5434844285830145,0
CUST-0548,8,87.34324333249174,656.0122994113631,0,0.0727362617771965,0
CUST-0549,58,116.99120461072704,6802.241723685292,3,0.7901313737261083,0
CUST-0550,60,29.39007157894184,1763.8025088688769,0,0.21778080176756853,0
CUST-0551,50,87.26021182251263,4413.196067316166,3,0.6770378148820102,0
CUST-0552,28,64.37502193045711,1911.8750555215092,1,0.8032121232440932,0
CUST-0553,41,106.81422543775054,4314.865018720629,6,0.5618769562415131,0
CUST-0554,64,37.71497894473859,2381.3129583996447,1,0.7408832067219855,0
CUST-0555,27,89.26259522261645,2419.544695702597,2,0.6618603122150055,0
CUST-0556,63,103.81152896481102,6484.858658905454,1,0.3555297971520076,0
CUST-0557,17,114.46142194740233,1984.9533035036277,1,0.8088585390335653,0
CUST-0558,33,88.32480282896458,2956.887124463684,4,0.294701369885528,1
CUST-0559,29,69.71747640084273,2049.779269424191,1,0.5712129177515172,0
CUST-0560,13,81.78472402012139,1075.030499805388,2,0.7453977391415395,0
CUST-0561,46,106.89049844787182,4985.448367500592,3,0.3789559098125076,0
CUST-0562,35,77.06097466388297,2639.352839152461,0,0.30276760761742505,0
CUST-0563,6,23.038705969683686,141.4956455852298,1,0.4593460101728227,1
CUST-0564,69,113.09486955069778,7766.6058555616355,1,0.8179634943491536,0
CUST-0565,47,88.95267510315611,4225.271546476596,1,0.9299217631456648,0
CUST-0566,25,87.65133857772466,2099.6164062177945,3,0.5450834128598901,0
CUST-0567,66,41.567515239771716,2742.051812545284,1,0.6614662053236519,0
CUST-0568,10,85.88854702326572,875.6474045861545,2,0.9032736222389142,0
CUST-0569,56,59.386440565415846,3278.2660649145987,3,0.0985468514129424,1
CUST-0570,30,85.12329770414921,2522.3894295133978,1,0.23207857786616504,0
CUST-0571,5,30.659303030799073,154.06546422260064,2,0.7089000062515824,0
CUST-0572,33,85.7845304603036,2878.6443241620927,3,0.8237444619122997,0
CUST-0573,65,119.94137257706666,7744.54575607998,1,0.8570290283305779,0
CUST-0574,18,24.821203886055603,403.85917293026654,2,0.4151071768549326,0
CUST-0575,49,117.71741842213173,5824.432891236472,3,0.08933990229186684,1
CUST-0576,11,60.690796072287064,653.9499867991659,2,0.4377814772996199,0
CUST-0577,26,107.07534503372591,2745.0820188846246,0,0.23073459020705378,0
CUST-0578,63,98.23854840582734,6225.462789427968,3,0.29119645499662417,0
CUST-0579,59,76.70162609866678,4500.986089959728,2,0.7722675568375058,0
CUST-0580,27,93.84492092513266,2585.1839417455203,2,0.07552708602588687,0
CUST-0581,49,107.8515561301348,5251.54023152762,0,0.8275812174807021,1
CUST-0582,33,60.4140321651033,1985.683333357159,1,0.42766908582416907,0
CUST-0583,1,52.70331615632387,99.95189942576046,0,0.5960639311005951,0
CUST-0584,21,86.75933855635847,1810.6330661248405,1,0.089652231235679,1
CUST-0585,55,100.78459419412586,5580.955346780855,1,0.33735907835727963,0
CUST-0586,6,96.22851347766158,574.0937005269192,2,0.08970091901484578,0
CUST-0587,69,99.78136488586345,6983.99876744458,3,0.9615437228811096,0
CUST-0588,5,63.5583314812933,396.23058761160894,3,0.8072616493262504,0
CUST-0589,3,101.78342161750216,238.9454517308191,2,0.4596327543564602,0
CUST-0590,53,32.02090553706084,1723.220177526625,2,0.2236025483236711,0
CUST-0591,23,74.44890979608496,1671.504726004902,4,0.9334551052498522,1
CUST-0592,53,20.575866049812156,1100.0962475796807,1,0.34459659572697177,0
CUST-0593,37,52.45858299002703,1944.3861020965132,3,0.16098443168737475,1
CUST-0594,17,56.646153487139784,910.215258426752,3,0.5631643884539549,0
CUST-0595,1,59.61726916092554,112.54149633744177,4,0.9437741203448161,0
CUST-0596,51,89.54672066898621,4577.04790129675,2,0.003830290500322575,1
CUST-0597,45,58.85581012703457,2634.2773039329263,4,0.23812484325399874,0
CUST-0598,4,64.86936226225306,237.5719578368325,3,0.9384476404104076,0
CUST-0599,62,43.754413087432745,2719.762459909142,2,0.17108596685716204,0
CUST-0600,65,57.325179162934006,3746.532896466425,3,0.11324345163981986,1
CUST-0601,32,42.72696272631515,1361.0140179241714,2,0.5701872157998045,0
CUST-0602,34,27.319592376844362,787.2401622738979,2,0.8618438232948299,0
CUST-0603,39,80.34485933813778,3134.294049999498,4,0.47710981769392613,0
CUST-0604,26,86.82127985550163,2185.2791731625534,4,0.9945642566845248,0
CUST-0605,34,81.94903460096145,2775.794548150236,1,0.6791716995379928,0
CUST-0606,54,66.34940438005724,3512.6396236696087,1,0.07407490721044774,0
CUST-0607,3,57.978578017922985,103.11085229979558,0,0.9928321316819754,0
CUST-0608,50,106.33336495718252,5378.424338956553,3,0.40789423678019043,0
CUST-0609,12,71.9081785136218,846.8935431162422,1,0.28740253384548253,0
CUST-0610,65,67.9181877629731,4394.849096602156,6,0.5578791835778856,0
CUST-0611,54,22.564206580643567,1242.593357796182,1,0.3043075918208643,0
CUST-0612,5,54.12478276261564,252.09438765945555,1,0.08645750712015232,0
CUST-0613,57,58.019561878585705,3412.3053316857554,3,0.0014283430791767193,1
CUST-0614,17,59.88227808969005,1004.3477394884299,3,0.4495833529202623,0
CUST-0615,47,78.01723692273322,3685.066405967612,0,0.8368634222265923,0
CUST-0616,23,73.36025467268784,1735.8329240406636,2,0.5723151856300766,0
CUST-0617,14,80.79050927934446,1211.179791191168,1,0.9992072989434408,0
CUST-0618,66,96.48832615421283,6331.129219395164,3,0.28684664564719997,0
CUST-0619,51,101.29857387160935,5145.3290922601445,1,0.28045506476005533,0
CUST-0620,38,91.81230762264944,3552.597283425355,3,0.1597494602339442,1
CUST-0621,64,115.55236959549347,7435.854769314217,5,0.16406358826533518,1
CUST-0622,38,21.823258267636163,883.0426109535971,0,0.2851865960100478,0
CUST-0623,50,39.57779856835461,1910.454701239747,1,0.7928400452735271,0
CUST-0624,30,20.756287497814213,700.0886126306273,2,0.9057567906364479,0
CUST-0625,51,84.7474714154603,4284.050665024235,1,0.9750871697076813,0
CUST-0626,63,109.8030548949987,6927.207107292013,5,0.23228965409645264,1
CUST-0627,52,44.34822965762993,2298.6967983171676,1,0.8812975456140917,0
CUST-0628,38,112.70345447963066,4238.807128398562,3,0.32825508927733704,0
CUST-0629,30,26.026739028956086,710.1753826976325,2,0.11284054451688441,0
CUST-0630,51,113.44360268055144,5698.431330876479,2,0.8700249255201656,0
CUST-0631,5,55.16226872396344,281.76226392251596,0,0.6361056346436186,0
CUST-0632,29,30.142082844921653,797.8544479910552,2,0.16473089608106173,0
CUST-0633,4,68.58717591863257,217.6579239201861,2,0.42983125751300255,0
CUST-0634,10,45.677656772050796,445.87477381059693,4,0.28725769487706765,1
CUST-0635,56,48.48729019619228,2583.3478259737726,0,0.736794568710197,0
CUST-0636,17,50.72899649262865,901.3419259768872,3,0.45341623062426806,0
CUST-0637,17,100.30258978326634,1584.6496179601872,3,0.989279945106385,0
CUST-0638,69,73.91612766752544,5096.344189492617,3,0.05474498225959512,0
CUST-0639,34,51.13076991560037,1739.197138460127,2,0.3550152661362467,0
CUST-0640,6,81.03337833109184,513.1033559956414,0,0.4819001671099774,1
CUST-0641,53,91.61506742231936,4853.514533263431,2,0.5031335547483198,0
CUST-0642,66,47.262400073353376,3220.2138030329847,2,0.3159358223856368,1
CUST-0643,43,61.354910152535155,2649.0769806374365,1,0.729240249097568,0
CUST-0644,23,32.18860933369476,793.0186346371623,0,0.8747470734889747,0
CUST-0645,55,38.11493495346803,2060.148281997227,0,0.938719301977863,0
CUST-0646,16,88.11178539649828,1415.826406653446,1,0.8050933767995262,0
CUST-0647,8,38.143834769562694,382.52918290794787,0,0.8505801973065994,0
CUST-0648,4,72.51633836670601,278.180597232342,2,0.5505453006199955,0
CUST-0649,4,90.90462617224327,373.2302428987346,1,0.8258882264268146,0
CUST-0650,56,30.687692309474386,1767.5534417874394,3,0.3035039091479522,0
CUST-0651,25,76.73122196289034,1881.1690730626767,1,0.3984787621092144,0
CUST-0652,67,45.65627837013638,2950.8926341331776,1,0.3169130138185443,0
CUST-0653,67,116.29268752375798,7804.388746777403,6,0.46738733544792543,0
CUST-0654,27,68.35456467199248,1895.0067046116972,3,0.28557961623863637,1
CUST-0655,32,100.59925497751581,3151.6038710359076,1,0.9616114422544468,0
CUST-0656,50,75.02265421562618,3784.6437056451755,1,0.31284462800566815,0
CUST-0657,61,24.341253285481915,1518.6647697813737,4,0.09804453811093983,0
CUST-0658,51,83.31513755940223,4135.3972025737485,3,0.5268171660504134,0
CUST-0659,19,115.14033422066571,2140.8519185723094,0,0.057099078445176366,1
CUST-0660,21,80.16118201463311,1663.5933832707121,0,0.11054316630858052,1
CUST-0661,5,101.91888594267903,500.61322970163326,3,0.2193893891962463,0
CUST-0662,42,108.42064633484078,4516.510432824914,3,0.4643502498821417,0
CUST-0663,61,42.80797719489325,2571.436468709379,4,0.4332509323090279,0
CUST-0664,22,41.204483990822666,990.0727923572033,2,0.7996918620027912,0
CUST-0665,21,81.09809888509918,1697.6821199941373,1,0.7394746538841134,0
CUST-0666,70,61.10284698067047,4242.447105639447,4,0.4263182939907013,0
CUST-0667,1,103.98613028667204,101.92765644104453,2,0.3337042075756299,1
CUST-0668,5,110.00231233980112,576.8661033520627,1,0.3164687840614986,1
CUST-0669,12,55.34213793027181,666.6869739988222,2,0.773995087294009,0
CUST-0670,46,43.687055897448204,1999.3181917412187,2,0.05207240622126974,1
CUST-0671,34,98.05255152438619,3301.285918395608,2,0.012821649510605826,1
CUST-0672,49,47.48060355481361,2293.443031912487,1,0.795544391926648,0
CUST-0673,45,102.26143185136785,4571.874013987285,0,0.4771463759890493,0
CUST-0674,27,62.37382536487628,1701.0340148921964,3,0.13088113855357597,0
CUST-0675,26,86.75498992914704,2205.920733537734,4,0.23556593459450126,1
CUST-0676,47,29.55353138346682,1408.6794361964514,6,0.9325039530973825,0
CUST-0677,56,82.3859324676573,4684.26195597015,4,0.859502975624898,0
CUST-0678,63,65.17676787372291,4122.421743935203,2,0.7097850502239725,0
CUST-0679,48,78.66084631754741,3757.241346796419,1,0.48222523033732656,0
CUST-0680,61,36.801420774486346,2179.9803229909357,4,0.5203236261913857,0
CUST-0681,26,93.68737449441821,2514.777077250449,2,0.9752445352839586,0
CUST-0682,36,106.27970775432286,3767.5685966256774,3,0.9657704438842871,0
CUST-0683,1,41.67398000907757,84.10208173286496,2,0.21526904578583428,0
CUST-0684,8,29.57145555201617,268.49753744585365,3,0.8111045663053181,0
CUST-0685,52,22.36385860463364,1151.0822172927462,0,0.1972426661670168,0
CUST-0686,47,84.1971500443266,3944.1171118943166,2,0.2135374778839514,0
CUST-0687,56,80.70940360887808,4427.941038395121,2,0.6760930341645768,0
CUST-0688,14,74.669741271407,1061.879627840329,2,0.4050010985875484,1
CUST-0689,28,43.194709611597546,1240.4481857445214,3,0.9315444071065202,0
CUST-0690,2,59.09059959055147,63.727193373712716,2,0.08900973489600883,0
CUST-0691,26,79.4476335186173,2057.8473977675944,2,0.511525640809493,0
CUST-0692,14,69.67668588591694,977.3666981532847,3,0.9185215304431212,0
CUST-0693,59,118.77855202148874,7037.1632006653135,5,0.9041136604795051,0
CUST-0694,56,33.64397525567331,1884.2527681238648,3,0.15652921341574122,0
CUST-0695,7,89.51445540475937,545.2852201352364,0,0.36663770009645646,0
CUST-0696,3,60.431876810429216,154.79874195816316,2,0.6191214000466962,0
CUST-0697,23,62.819961492561475,1456.090403598365,3,0.15939488477140218,0
CUST-0698,18,91.75977656581762,1693.7523952867052,2,0.9680221720457387,0
CUST-0699,38,89.24361513243696,3360.375544562892,3,0.9147493287276603,0
CUST-0700,15,119.12559937021884,1896.2664842807835,2,0.16695017903446918,0
CUST-0701,64,32.83942894541252,2006.9997990645531,0,0.12115546126098542,0
CUST-0702,28,30.410964938416633,823.3220095227706,2,0.0854084828082653,0
CUST-0703,39,92.43388171287411,3600.7697066274513,1,0.9094436640366311,0
CUST-0704,57,77.83869170064091,4426.767968758889,2,0.1936238097954608,0
CUST-0705,17,47.416066655980586,744.4660166609283,2,0.4162849285443547,0
CUST-0706,44,27.94193689889866,1251.8383109391307,4,0.448851365652003,0
CUST-0707,25,28.565824959643052,732.7003265567723,0,0.5990110442135675,0
CUST-0708,17,109.41908746641182,1862.5225592280783,2,0.07173534374742496,1
CUST-0709,13,39.18673247187429,526.0197152972916,0,0.22675861740051595,0
CUST-0710,25,52.33715621155208,1287.2400847164004,0,0.931490386918926,0
CUST-0711,68,42.6656402226988,2820.39538763809,1,0.9084101072685695,0
CUST-0712,10,55.49963058319373,519.1643123293251,2,0.7812906474056922,0
CUST-0713,67,26.94238427460934,1812.992475469298,0,0.019401245618215435,0
CUST-0714,18,71.90597909082703,1302.4448443772064,1,0.3270067684961021,0
CUST-0715,34,26.76125635922149,911.9516688428231,4,0.6279587353429078,0
CUST-0716,8,100.03565078223616,827.7206196571409,3,0.2751902117734757,1
CUST-0717,40,43.3712081910433,1705.7910253692312,4,0.9095866950537773,0
CUST-0718,42,74.00119146045105,3109.384094194471,2,0.6338894618324419,0
CUST-0719,41,108.00790875614582,4456.928897922225,2,0.0719067173164456,1
CUST-0720,6,85.08773690471942,506.2819305031989,2,0.909005588835703,0
CUST-0721,52,73.29577865513353,3749.214293646639,1,0.9577666581762225,0
CUST-0722,26,52.43337531153756,1315.1933396171996,1,0.07771241839172549,0
CUST-0723,64,53.300191305819794,3452.754859786435,1,0.5323602348613149,0
CUST-0724,59,86.94869551981901,5199.5966438164505,1,0.30336428221417044,0
CUST-0725,56,119.41393612211675,6745.944578229741,3,0.39283907648140237,0
CUST-0726,59,86.18391898493786,5096.459017598435,2,0.1796512179553419,0
